DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
964,2005-04-14 00:00,2005.02,Coordinate_Operation,1585,15741,Error in dX parameter value and source information.
965,2005-05-27 00:00,2005.18,Coordinate_Operation,5423,5433,Incorrect source CRS
966,2005-05-30 00:00,2005.25,Coordinate_Operation,1043,15753,Error in value of coefficient Bu3v0.
967,2005-05-30 00:00,2005.25,Coordinate_Operation,8570,8654,Error in parameter value in component tfm code 1043 which has been deprecated.
968,2005-05-30 00:00,2005.25,Coordinate_Operation,8046,8653,Error in parameter value in component tfm code 1043 which has been deprecated.
969,2005-02-03 00:00,2005.06,Coordinate Reference System,21891,21896,Erroneous coordinate system axis direction.
970,2005-02-03 00:00,2005.06,Coordinate Reference System,21892,21897,Erroneous coordinate system axis direction.
971,2005-02-03 00:00,2005.06,Coordinate Reference System,21893,21898,Erroneous coordinate system axis direction.
972,2005-02-03 00:00,2005.06,Coordinate Reference System,21894,21899,Erroneous coordinate system axis direction.
973,2005-05-27 00:00,2005.05,Coordinate_Operation,1549,15754,Changed transformation version to accord to area of applicability.
974,2005-06-17 00:00,2005.31,Coordinate Reference System,2214,3119,Typographic error in CRS name.
975,2005-08-30 00:00,2005.45,Coordinate_Operation,1077,1096,Duplicate and incomplete record.
976,2005-08-30 00:00,2005.45,Coordinate_Operation,1076,1095,Duplicate and incomplete record.
977,2005-07-01 00:00,2005.144,Area,1806,,(not used)
978,2005-07-01 00:00,2005.144,Area,1807,,(not used)
979,2005-07-01 00:00,2005.144,Area,1808,,(not used)
980,2005-07-01 00:00,2005.144,Area,1809,,(not used)
981,2005-07-01 00:00,2005.144,Area,1810,,(not used)
982,2005-07-01 00:00,2005.144,Area,1811,,(not used)
983,2005-07-01 00:00,2005.144,Area,1812,,(not used)
984,2005-07-01 00:00,2005.144,Area,1813,,(not used)
985,2005-07-05 00:00,2005.34,Coordinate_Operation,10407,10408,Error in value of false northing.
986,2005-07-05 00:00,2005.34,Coordinate Reference System,26747,26799,Error in dependent projection record.
987,2005-07-05 00:00,2005.36,Area,1361,,Dependent records deprecated.
988,2005-07-05 00:00,2005.36,Area,1847,,Dependent records deprecated.
989,2005-07-05 00:00,2005.36,Area,1846,,Dependent records deprecated.
990,2005-07-07 00:00,2005.14,Area,1353,1326,Duplicate area.
991,2005-07-01 00:00,2005.15,Coordinate Reference System,23886,,Outwith area of applicability of ID74.
992,2005-07-01 00:00,2005.15,Coordinate Reference System,23853,,Outwith area of applicability of ID74.
993,2005-07-01 00:00,2005.15,Area,1648,,Dependent CRS record was deprecated.
994,2005-07-01 00:00,2005.15,Area,1661,,Dependent CRS record was deprecated.
995,2005-07-01 00:00,2005.062,Coordinate Reference System,21817,,System not used.
996,2005-07-01 00:00,2005.062,Area,1602,,CRS depending upon this area record was deprecated.
997,2005-08-26 00:00,2004.67,Coordinate_Operation Method,9622,9666,GN7-2 re-written to include UKOOA P6 transformation of which this is a subset. Deprecated to reduce confusion which multiplicity of methods might create.
998,2005-08-26 00:00,2004.67,Coordinate_Operation Method,9622,9623,GN7-2 re-written to include UKOOA P6 transformation of which this is a subset. Deprecated to reduce confusion which multiplicity of methods might create.
999,2005-09-02 00:00,2005.42,Coordinate_Operation,15700,15779,Error in parameter value dX.
1000,2005-09-09 00:00,2004.67,Coordinate Reference System,5804,5818,"Datum deprecated, coordinate system corrected."
1001,2005-09-09 00:00,2004.67,Coordinate Reference System,5805,5818,Datum deprecated.
1002,2005-09-09 00:00,2004.67,Datum,9312,9315,Origin description incomplete.
1003,2005-09-12 00:00,2005.48,Datum,6172,6694,Original name POSGAR is ambiguous given 1994 and 1998 adjustments.
1004,2005-09-12 00:00,2005.48,Coordinate Reference System,4172,4694,Original name POSGAR is ambiguous given 1994 and 1998 adjustments.
1005,2005-09-30 00:00,2005.15,Coordinate Reference System,4685,4696,This is a baseline used in several systems but none of these systems have been named after the baseline.
1006,2005-09-30 00:00,2005.15,Datum,6685,6696,This is a baseline used in several datum adjustments but none of these adjustments have been named after the baseline.
1008,2005-09-30 00:00,2005.15,Coordinate_Operation,1119,,Arc 1950 CRS does not extend into DR Congo. OGP believes that the source CRS has been misidentified. It may be IGC 1962 6th Parallel South.
1009,2005-10-29 00:00,2005.59,Coordinate_Operation,18281,18280,Error in false northing value.
1010,2005-10-29 00:00,2005.59,Coordinate Reference System,2171,3120,Error in dependent projection record false northing.
1011,2005-11-23 00:00,2005.101,Datum,6631,6698,Incorrect name.
1012,2005-11-23 00:00,2005.101,Coordinate Reference System,2979,3336,Incorrect base geogCRS name.
1013,2005-11-23 00:00,2005.101,Coordinate Reference System,4631,4698,Incorrect name.
1015,2005-11-28 00:00,2005.76,Coordinate Reference System,2600,3346,Incorrect CRS name.
1016,2005-12-15 00:00,2005.82,Coordinate_Operation,8646,8655,"Erroneous parameter value in remarks; duplicate tfm variant, missing tfm version."
1017,2005-12-30 00:00,2005.841,Area,1622,1818,Inappropriate description.
1018,2005-12-30 00:00,2005.841,Area,1621,,Incorrect description.
1019,2006-01-06 00:00,2005.751,Coordinate Reference System,26432,3353,Base geographic CRS deprecated.
1021,2006-01-06 00:00,2005.751,Coordinate Reference System,26432,3354,Base geographic CRS deprecated.
1022,2006-01-06 00:00,2005.751,Coordinate Reference System,4264,4704,Datum deprecated.
1023,2006-01-06 00:00,2005.751,Coordinate Reference System,4264,4705,Datum deprecated.
1024,2006-01-06 00:00,2005.751,Coordinate_Operation,1328,,Target CRS and its datum deprecated.
1025,2006-01-06 00:00,2005.751,Coordinate_Operation,1329,,Source CRS and its datum deprecated.
1026,2006-01-06 00:00,2005.751,Datum,6264,6704,Record is ambiguous in that it refers to two differing datum variations.
1027,2006-01-06 00:00,2005.751,Datum,6264,6705,Record is ambiguous in that it refers to two differing datum variations.
1028,2006-01-30 00:00,2006.1,Coordinate Reference System,7408,7415,"Horizontal component is projected, not geographical."
1029,2006-01-30 00:00,2006.13,Coordinate_Operation,15767,15833,Tfm used geographic 3D CRSs whereas EPSG dataset convention is to use geographic 2D CRS - see Guidance Note 7-1.
1030,2006-01-30 00:00,2006.13,Coordinate_Operation,15766,15832,Tfm used geographic 3D CRSs whereas EPSG dataset convention is to use geographic 2D CRS - see Guidance Note 7-1.
1031,2006-02-03 00:00,2005.87,Coordinate_Operation,1546,15846,Inappropriate source CRS.
1032,2006-02-01 00:00,2005.89,Area,1258,3210,ISO 3166 update
1033,2006-02-07 00:00,2006.13,Coordinate_Operation,1911,15751,Error in Information Source dZ parameter value.
1034,2006-02-08 00:00,2006.13,Coordinate_Operation,1925,15847,Superseding record not significantly different. Change in parameter values not explained on information source web site. OGP sees no value in promulgating two such similar versions.
1035,2006-02-11 00:00,2005.89,Area,1730,1325,Duplicates record 1325.
1036,2005-11-23 00:00,2005.101,Coordinate_Operation,1915,15850,Source CRS deprecated due to error in name.
1037,2006-03-06 00:00,2004.59,Coordinate_Operation,8496,,Step 2 deprecated.
1038,2006-03-16 00:00,2005.58,Datum,6681,6700,Associated with incorrect ellipsoid.
1039,2006-03-16 00:00,2005.58,Datum,6681,6702,Associated with incorrect ellipsoid.
1040,2006-03-16 00:00,2005.58,Coordinate Reference System,4681,4700,Datum deprecated because associated with incorrect ellipsoid.
1041,2006-03-16 00:00,2005.58,Coordinate Reference System,4681,4702,Datum deprecated because associated with incorrect ellipsoid.
1042,2006-03-16 00:00,2005.58,Coordinate Reference System,3103,3343,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1043,2006-03-16 00:00,2005.58,Coordinate Reference System,3103,3367,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1044,2006-03-16 00:00,2005.58,Coordinate Reference System,3104,3344,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1045,2006-03-16 00:00,2005.58,Coordinate Reference System,3104,3368,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1046,2006-03-16 00:00,2005.58,Coordinate Reference System,3105,3345,Base geogCRS deprecated because associated with incorrect ellipsoid.
1047,2006-03-16 00:00,2005.58,Coordinate Reference System,3105,3369,"Base geogCRS deprecated because associated with incorrect
    ellipsoid."
1048,2006-03-16 00:00,2005.58,Coordinate_Operation,10095,15857,"Source geogCRS deprecated because associated with incorrect
    ellipsoid."
1049,2006-03-16 00:00,2005.58,Coordinate_Operation,10096,15858,"Source geogCRS deprecated because associated with incorrect
    ellipsoid."
1050,2006-03-16 00:00,2005.58,Coordinate_Operation,10097,15859,"Source geogCRS deprecated because associated with incorrect
    ellipsoid."
1051,2006-03-16 00:00,2006.22,Coordinate Reference System,2297,,Base geogCRS does not extend to this area.
1052,2006-03-16 00:00,2006.22,Coordinate Reference System,2298,,Base geogCRS does not extend to this area.
1053,2006-03-16 00:00,2006.22,Coordinate Reference System,2300,,Base geogCRS does not extend to this area.
1054,2006-03-16 00:00,2006.22,Coordinate Reference System,2302,,Base geogCRS does not extend to this area.
1055,2006-03-16 00:00,2006.16,Coordinate_Operation,8658,15865,Incomplete record. Replaced by a single tfm.
1056,2012-07-31 00:00,2012.067,Coordinate Reference System,5532,5858,Incorrect base geographic CRS.
1057,2009-02-10 00:00,2008.114,Coordinate_Operation,15973,,OGP revised its approach to description of Popular Visualisation CRS.
1058,2006-05-08 00:00,2006.31,Coordinate_Operation,1882,,Source CRS deprecated (change record 2003.365 refers).
1059,2006-05-08 00:00,2006.31,Coordinate_Operation,8640,1253,Step 1 (tfm 1882) deprecated.
1060,2006-06-02 00:00,2006.37,Coordinate_Operation,16090,16099,Error in false easting value.
1061,2006-06-02 00:00,2006.37,Coordinate Reference System,2577,3389,Error in associated projection parameter.
1062,2006-06-02 00:00,2006.37,Coordinate Reference System,2694,3390,Error in associated projection parameter.
1063,2006-06-12 00:00,2006.41,Area,1295,2326,Referencing data covered by area codes 2326 2544 and 2545.
1064,2006-06-12 00:00,2006.41,Area,1295,2544,Referencing data covered by area codes 2326 2544 and 2545.
1065,2006-06-12 00:00,2006.41,Area,1295,2545,Referencing data covered by area codes 2326 2544 and 2545.
1066,2006-06-12 00:00,2006.41,Coordinate_Operation,1782,15868,Source CRS changed.
1067,2009-02-10 00:00,2008.114,Coordinate Reference System,3785,3857,OGP revised its approach to description of Popular Visualisation CRS.
1068,2006-06-12 00:00,2006.41,Coordinate_Operation,1781,15867,Source CRS changed.
1069,2006-06-16 00:00,2006.691,Coordinate_Operation,1673,1673,For dataset releases between 9-Aug-2006 and 23-Oct-2006 inclusive (datasets v6.11 to v6.11.2 inclusive) this record was erroneously shown as deprecated and replaced by 1777.
1070,2006-07-21 00:00,2006.62,Datum,6645,6749,Incorrect ellipsoid associated with datum.
1071,2006-07-21 00:00,2006.62,Coordinate Reference System,4968,4906,Associated to wrong ellipsoid.
1072,2006-07-21 00:00,2006.62,Coordinate Reference System,4645,4749,Associated with incorrect ellipsoid.
1073,2006-07-21 00:00,2006.62,Coordinate Reference System,4969,4907,Associated with incorrect ellipsoid.
1074,2006-07-21 00:00,2006.62,Coordinate Reference System,2984,3163,Base geogCRS associate with wrong ellipsoid.
1075,2006-07-21 00:00,2006.62,Coordinate_Operation,1920,15880,Source CRS was associated with incorrect ellipsoid.
1076,2006-07-21 00:00,2006.62,Datum,6635,6750,associated with incorrect ellipsoid.
1077,2006-07-21 00:00,2006.62,Coordinate Reference System,4635,4750,Associated with wrong ellipsoid.
1078,2006-07-21 00:00,2006.62,Coordinate Reference System,2983,3164,Base geogCRS associated with wrong ellipsoid.
1079,2006-08-01 00:00,2006.62,Coordinate_Operation,1919,15881,Source CRS deprecated due to be associated with incorrect ellipsoid. Also replaced by modified transformation.
1080,2006-07-22 00:00,2006.59,Coordinate_Operation,16171,16321,Duplicate projection.
1081,2006-07-22 00:00,2006.59,Coordinate_Operation,16173,16322,Duplicate projection.
1082,2006-07-22 00:00,2006.59,Coordinate_Operation,16175,16323,Duplicate projection.
1083,2006-07-22 00:00,2006.59,Coordinate_Operation,16177,16324,Duplicate projection.
1084,2006-07-22 00:00,2006.59,Coordinate_Operation,16179,16325,Duplicate projection.
1085,2006-07-22 00:00,2006.59,Coordinate_Operation,16181,16326,Duplicate projection.
1086,2006-07-22 00:00,2006.59,Coordinate_Operation,16183,16327,Duplicate projection.
1087,2006-07-22 00:00,2006.59,Coordinate_Operation,16185,16328,Duplicate projection.
1088,2006-07-22 00:00,2006.59,Coordinate_Operation,16187,16329,Duplicate projection.
1089,2006-07-22 00:00,2006.59,Coordinate_Operation,16189,16330,Duplicate projection.
1090,2006-07-22 00:00,2006.59,Coordinate_Operation,16191,16331,Duplicate projection.
1091,2006-07-22 00:00,2006.59,Coordinate_Operation,16193,16332,Duplicate projection.
1092,2006-07-22 00:00,2006.59,Coordinate_Operation,16361,16301,Duplicate projection.
1093,2006-07-22 00:00,2006.59,Coordinate_Operation,16363,16302,Duplicate projection.
1094,2006-07-22 00:00,2006.59,Coordinate_Operation,16365,16303,Duplicate projection.
1095,2006-07-22 00:00,2006.59,Coordinate_Operation,16367,16304,Duplicate projection.
1096,2006-07-22 00:00,2006.59,Coordinate_Operation,16369,16305,Duplicate projection.
1097,2006-07-22 00:00,2006.59,Coordinate_Operation,16371,16306,Duplicate projection.
1098,2006-07-22 00:00,2006.59,Coordinate_Operation,16373,16307,Duplicate projection.
1099,2006-07-22 00:00,2006.59,Coordinate_Operation,16375,16308,Duplicate projection.
1100,2006-07-22 00:00,2006.59,Coordinate_Operation,16377,16309,Duplicate projection.
1101,2006-07-22 00:00,2006.59,Coordinate_Operation,16379,16310,Duplicate projection.
1102,2006-07-22 00:00,2006.59,Coordinate_Operation,16381,16311,Duplicate projection.
1103,2006-07-22 00:00,2006.59,Coordinate_Operation,16383,16312,Duplicate projection.
1104,2006-07-22 00:00,2006.59,Coordinate_Operation,16385,16313,Duplicate projection.
1105,2006-07-22 00:00,2006.59,Coordinate_Operation,16387,16314,Duplicate projection.
1106,2006-07-22 00:00,2006.59,Coordinate_Operation,16389,16315,Duplicate projection.
1107,2006-07-22 00:00,2006.59,Coordinate_Operation,16391,16316,Duplicate projection.
1108,2006-07-22 00:00,2006.59,Coordinate_Operation,16393,16317,Duplicate projection.
1109,2006-07-22 00:00,2006.59,Coordinate_Operation,16395,16318,Duplicate projection.
1110,2006-07-22 00:00,2006.59,Coordinate_Operation,16397,16319,Duplicate projection.
1111,2006-07-22 00:00,2006.59,Coordinate_Operation,16399,16320,Duplicate projection.
1112,2006-07-24 00:00,2006.251,Coordinate Reference System,24571,3167,Incorrect unit for ellipsoid and projection.
1113,2006-07-24 00:00,2006.251,Coordinate Reference System,24571,3168,Incorrect unit for ellipsoid and projection.
1114,2006-07-24 00:00,2006.251,Coordinate_Operation,19935,19871,Incorrect units for FE/FN.
1115,2006-07-24 00:00,2006.251,Coordinate_Operation,19935,19872,Incorrect units for FE/FN.
1116,2006-07-30 00:00,2006.5,Datum,6731,6752,Ellipsoid changed.
1117,2006-07-30 00:00,2006.5,Coordinate Reference System,4731,4752,Datum deprecated due to change of ellipsoid.
1118,2006-07-30 00:00,2006.5,Coordinate_Operation,15821,15897,Source CRS deprecated due to change of ellipsoid.
1119,2009-02-10 00:00,2008.114,Coordinate Reference System,4055,,OGP revised its approach to description of Popular Visualisation CRS.
1120,2009-02-10 00:00,2008.114,Datum,6055,,OGP revised its approach to description of Popular Visualisation CRS.
1121,2009-06-02 00:00,2009.025,Coordinate_Operation,1115,3998,"From inspection of parameter values and geographic applicability of CRS, OGP believes that the source CRS has been misidentified."
1122,2009-02-10 00:00,2008.114,Coordinate_Operation,19847,3856,OGP revised its approach to description of Popular Visualisation CRS.
1123,2009-02-10 00:00,2008.114,Coordinate_Operation Method,9841,1026,Removed scale factor as defining parameter for spherical mercator.
1124,2009-06-02 00:00,2009.003,Area,2806,3390,Significant duplication.
1125,2006-08-01 00:00,2006.62,Coordinate_Operation,1932,15904,Replaced by improved information.
1126,2006-08-01 00:00,2006.62,Coordinate_Operation,1930,15893,Replaced by improved information.
1127,2006-08-01 00:00,2006.62,Coordinate_Operation,1930,15848,Replaced by improved information.
1128,2006-09-22 00:00,2006.85,Coordinate Reference System,3359,3404,Error in related coordinate system - incorrect unit.
1129,2006-09-25 00:00,2006.851,Coordinate Reference System,3366,3407,Error in related coordinate system - incorrect unit.
1130,2006-11-17 00:00,2006.94,Coordinate_Operation,1827,15697,"Target CRS was geog2D, changed to geog3D."
1131,2006-11-17 00:00,2006.94,Coordinate_Operation,1336,15596,"Target CRS was geog2D, changed to geog3D."
1132,2006-11-17 00:00,2006.94,Coordinate_Operation,1337,15597,"Target CRS was geog2D, changed to geog3D."
1133,2006-11-17 00:00,2006.94,Coordinate_Operation,1338,15598,"Target CRS was geog2D, changed to geog3D."
1134,2006-11-17 00:00,2006.94,Coordinate_Operation,1339,15599,"Target CRS was geog2D, changed to geog3D."
1135,2006-11-17 00:00,2006.94,Coordinate_Operation,1340,15600,"Target CRS was geog2D, changed to geog3D."
1136,2006-11-17 00:00,2006.94,Coordinate_Operation,1341,15601,"Target CRS was geog2D, changed to geog3D."
1137,2006-11-17 00:00,2006.94,Coordinate_Operation,1342,15602,"Target CRS was geog2D, changed to geog3D."
1138,2006-11-17 00:00,2006.94,Coordinate_Operation,1343,15603,"Target CRS was geog2D, changed to geog3D."
1139,2006-11-17 00:00,2006.94,Coordinate_Operation,1344,15604,"Target CRS was geog2D, changed to geog3D."
1140,2006-11-17 00:00,2006.94,Coordinate_Operation,1345,15605,"Target CRS was geog2D, changed to geog3D."
1141,2006-11-17 00:00,2006.94,Coordinate_Operation,1346,15606,"Target CRS was geog2D, changed to geog3D."
1142,2006-11-17 00:00,2006.94,Coordinate_Operation,1347,15607,"Target CRS was geog2D, changed to geog3D."
1143,2006-11-17 00:00,2006.94,Coordinate_Operation,1348,15608,"Target CRS was geog2D, changed to geog3D."
1144,2006-11-17 00:00,2006.94,Coordinate_Operation,1349,15609,"Target CRS was geog2D, changed to geog3D."
1145,2006-11-17 00:00,2006.94,Coordinate_Operation,1350,15610,"Target CRS was geog2D, changed to geog3D."
1146,2006-11-17 00:00,2006.94,Coordinate_Operation,1351,15611,"Target CRS was geog2D, changed to geog3D."
1147,2006-11-17 00:00,2006.94,Coordinate_Operation,1352,15612,"Target CRS was geog2D, changed to geog3D."
1148,2006-11-17 00:00,2006.94,Coordinate_Operation,1353,15613,"Target CRS was geog2D, changed to geog3D."
1149,2006-11-17 00:00,2006.94,Coordinate_Operation,1354,15614,"Target CRS was geog2D, changed to geog3D."
1150,2006-11-17 00:00,2006.94,Coordinate_Operation,1355,15615,"Target CRS was geog2D, changed to geog3D."
1151,2006-11-17 00:00,2006.94,Coordinate_Operation,1356,15616,"Target CRS was geog2D, changed to geog3D."
1152,2006-11-17 00:00,2006.94,Coordinate_Operation,1357,15617,"Target CRS was geog2D, changed to geog3D."
1153,2006-11-17 00:00,2006.94,Coordinate_Operation,1358,15618,"Target CRS was geog2D, changed to geog3D."
1154,2006-11-17 00:00,2006.94,Coordinate_Operation,1359,15619,"Target CRS was geog2D, changed to geog3D."
1155,2006-11-17 00:00,2006.94,Coordinate_Operation,1360,15620,"Target CRS was geog2D, changed to geog3D."
1156,2006-11-17 00:00,2006.94,Coordinate_Operation,1361,15621,"Target CRS was geog2D, changed to geog3D."
1157,2006-11-17 00:00,2006.94,Coordinate_Operation,1362,15622,"Target CRS was geog2D, changed to geog3D."
1158,2006-11-17 00:00,2006.94,Coordinate_Operation,1363,15623,"Target CRS was geog2D, changed to geog3D."
1159,2006-11-17 00:00,2006.94,Coordinate_Operation,1364,15624,"Target CRS was geog2D, changed to geog3D."
1160,2006-11-17 00:00,2006.94,Coordinate_Operation,1365,15625,"Target CRS was geog2D, changed to geog3D."
1161,2006-11-17 00:00,2006.94,Coordinate_Operation,1366,15626,"Target CRS was geog2D, changed to geog3D."
1162,2006-11-17 00:00,2006.94,Coordinate_Operation,1367,15627,"Target CRS was geog2D, changed to geog3D."
1163,2006-11-17 00:00,2006.94,Coordinate_Operation,1368,15628,"Target CRS was geog2D, changed to geog3D."
1164,2006-11-17 00:00,2006.94,Coordinate_Operation,1369,15629,"Target CRS was geog2D, changed to geog3D."
1165,2006-11-17 00:00,2006.94,Coordinate_Operation,1370,15630,"Target CRS was geog2D, changed to geog3D."
1166,2006-11-17 00:00,2006.94,Coordinate_Operation,1371,15631,"Target CRS was geog2D, changed to geog3D."
1167,2006-11-17 00:00,2006.94,Coordinate_Operation,1372,15632,"Target CRS was geog2D, changed to geog3D."
1168,2006-11-17 00:00,2006.94,Coordinate_Operation,1373,15633,"Target CRS was geog2D, changed to geog3D."
1169,2006-11-17 00:00,2006.94,Coordinate_Operation,1374,15634,"Target CRS was geog2D, changed to geog3D."
1170,2006-11-17 00:00,2006.94,Coordinate_Operation,1375,15635,"Target CRS was geog2D, changed to geog3D."
1171,2006-11-17 00:00,2006.94,Coordinate_Operation,1376,15636,"Target CRS was geog2D, changed to geog3D."
1172,2006-11-17 00:00,2006.94,Coordinate_Operation,1377,15637,"Target CRS was geog2D, changed to geog3D."
1173,2006-11-17 00:00,2006.94,Coordinate_Operation,1378,15638,"Target CRS was geog2D, changed to geog3D."
1174,2006-11-17 00:00,2006.94,Coordinate_Operation,1379,15639,"Target CRS was geog2D, changed to geog3D."
1175,2006-11-17 00:00,2006.94,Coordinate_Operation,1380,15640,"Target CRS was geog2D, changed to geog3D."
1176,2006-11-17 00:00,2006.94,Coordinate_Operation,1381,15641,"Target CRS was geog2D, changed to geog3D."
1177,2006-11-17 00:00,2006.94,Coordinate_Operation,1382,15642,"Target CRS was geog2D, changed to geog3D."
1178,2006-11-17 00:00,2006.94,Coordinate_Operation,1383,15643,"Target CRS was geog2D, changed to geog3D."
1179,2006-11-17 00:00,2006.94,Coordinate_Operation,1384,15644,"Target CRS was geog2D, changed to geog3D."
1180,2006-11-17 00:00,2006.94,Coordinate_Operation,1385,15645,"Target CRS was geog2D, changed to geog3D."
1181,2006-11-17 00:00,2006.94,Coordinate_Operation,1386,15646,"Target CRS was geog2D, changed to geog3D."
1182,2006-11-17 00:00,2006.94,Coordinate_Operation,1387,15647,"Target CRS was geog2D, changed to geog3D."
1183,2006-11-17 00:00,2006.94,Coordinate_Operation,1388,15648,"Target CRS was geog2D, changed to geog3D."
1184,2006-11-17 00:00,2006.94,Coordinate_Operation,1389,15649,"Target CRS was geog2D, changed to geog3D."
1185,2006-11-17 00:00,2006.94,Coordinate_Operation,1390,15650,"Target CRS was geog2D, changed to geog3D."
1186,2006-11-17 00:00,2006.94,Coordinate_Operation,1391,15651,"Target CRS was geog2D, changed to geog3D."
1187,2006-11-17 00:00,2006.94,Coordinate_Operation,1392,15652,"Target CRS was geog2D, changed to geog3D."
1188,2006-11-17 00:00,2006.94,Coordinate_Operation,1393,15653,"Target CRS was geog2D, changed to geog3D."
1189,2006-11-17 00:00,2006.94,Coordinate_Operation,1394,15654,"Target CRS was geog2D, changed to geog3D."
1190,2006-11-17 00:00,2006.94,Coordinate_Operation,1395,15655,"Target CRS was geog2D, changed to geog3D."
1191,2006-11-17 00:00,2006.94,Coordinate_Operation,1396,15656,"Target CRS was geog2D, changed to geog3D."
1192,2006-11-17 00:00,2006.94,Coordinate_Operation,1397,15657,"Target CRS was geog2D, changed to geog3D."
1193,2006-11-17 00:00,2006.94,Coordinate_Operation,1398,15658,"Target CRS was geog2D, changed to geog3D."
1194,2006-11-17 00:00,2006.94,Coordinate_Operation,1399,15659,"Target CRS was geog2D, changed to geog3D."
1195,2006-11-17 00:00,2006.94,Coordinate_Operation,1400,15660,"Target CRS was geog2D, changed to geog3D."
1196,2006-11-17 00:00,2006.94,Coordinate_Operation,1401,15661,"Target CRS was geog2D, changed to geog3D."
1197,2006-11-17 00:00,2006.94,Coordinate_Operation,1402,15662,"Target CRS was geog2D, changed to geog3D."
1198,2006-11-17 00:00,2006.94,Coordinate_Operation,1403,15663,"Target CRS was geog2D, changed to geog3D."
1199,2006-11-17 00:00,2006.94,Coordinate_Operation,1404,15664,"Target CRS was geog2D, changed to geog3D."
1200,2006-11-17 00:00,2006.94,Coordinate_Operation,1405,15665,"Target CRS was geog2D, changed to geog3D."
1201,2006-11-17 00:00,2006.94,Coordinate_Operation,1406,15666,"Target CRS was geog2D, changed to geog3D."
1202,2006-11-17 00:00,2006.94,Coordinate_Operation,1407,15667,"Target CRS was geog2D, changed to geog3D."
1203,2006-11-17 00:00,2006.94,Coordinate_Operation,1408,15668,"Target CRS was geog2D, changed to geog3D."
1204,2006-11-17 00:00,2006.94,Coordinate_Operation,1409,15669,"Target CRS was geog2D, changed to geog3D."
1205,2006-11-17 00:00,2006.94,Coordinate_Operation,1410,15670,"Target CRS was geog2D, changed to geog3D."
1206,2006-11-17 00:00,2006.94,Coordinate_Operation,1411,15671,"Target CRS was geog2D, changed to geog3D."
1207,2006-11-17 00:00,2006.94,Coordinate_Operation,1412,15672,"Target CRS was geog2D, changed to geog3D."
1208,2006-11-17 00:00,2006.94,Coordinate_Operation,1413,15673,"Target CRS was geog2D, changed to geog3D."
1209,2006-11-17 00:00,2006.94,Coordinate_Operation,1414,15674,"Target CRS was geog2D, changed to geog3D."
1210,2006-11-17 00:00,2006.94,Coordinate_Operation,1415,15675,"Target CRS was geog2D, changed to geog3D."
1211,2006-11-17 00:00,2006.94,Coordinate_Operation,1416,15676,"Target CRS was geog2D, changed to geog3D."
1212,2006-11-17 00:00,2006.94,Coordinate_Operation,1417,15677,"Target CRS was geog2D, changed to geog3D."
1213,2006-11-17 00:00,2006.94,Coordinate_Operation,1418,15678,"Target CRS was geog2D, changed to geog3D."
1214,2006-11-17 00:00,2006.94,Coordinate_Operation,1419,15679,"Target CRS was geog2D, changed to geog3D."
1215,2006-11-17 00:00,2006.94,Coordinate_Operation,1420,15680,"Target CRS was geog2D, changed to geog3D."
1216,2006-11-17 00:00,2006.94,Coordinate_Operation,1421,15681,"Target CRS was geog2D, changed to geog3D."
1217,2006-11-17 00:00,2006.94,Coordinate_Operation,1422,15682,"Target CRS was geog2D, changed to geog3D."
1218,2006-11-17 00:00,2006.94,Coordinate_Operation,1423,15683,"Target CRS was geog2D, changed to geog3D."
1219,2006-11-17 00:00,2006.94,Coordinate_Operation,1424,15684,"Target CRS was geog2D, changed to geog3D."
1220,2006-11-17 00:00,2006.94,Coordinate_Operation,1425,15685,"Target CRS was geog2D, changed to geog3D."
1221,2006-11-17 00:00,2006.94,Coordinate_Operation,1426,15686,"Target CRS was geog2D, changed to geog3D."
1222,2006-11-17 00:00,2006.94,Coordinate_Operation,1427,15687,"Target CRS was geog2D, changed to geog3D."
1223,2006-11-17 00:00,2006.94,Coordinate_Operation,1428,15688,"Target CRS was geog2D, changed to geog3D."
1224,2006-11-17 00:00,2006.94,Coordinate_Operation,1429,15689,"Target CRS was geog2D, changed to geog3D."
1225,2006-11-17 00:00,2006.94,Coordinate_Operation,1430,15690,"Target CRS was geog2D, changed to geog3D."
1226,2006-11-17 00:00,2006.94,Coordinate_Operation,1431,15691,"Target CRS was geog2D, changed to geog3D."
1227,2006-11-17 00:00,2006.94,Coordinate_Operation,1432,15692,"Target CRS was geog2D, changed to geog3D."
1228,2006-11-17 00:00,2006.94,Coordinate_Operation,1433,15693,"Target CRS was geog2D, changed to geog3D."
1229,2006-11-17 00:00,2006.94,Coordinate_Operation,1434,15694,"Target CRS was geog2D, changed to geog3D."
1230,2006-11-17 00:00,2006.94,Coordinate_Operation,1435,15695,"Target CRS was geog2D, changed to geog3D."
1231,2006-11-17 00:00,2006.94,Coordinate_Operation,1436,15696,"Target CRS was geog2D, changed to geog3D."
1232,2007-01-11 00:00,2006.96,Coordinate Reference System,29700,29701,Incorrect coordinate system assigned (axes transposed)
